"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CEG35112",255.471470208356,-1.77943814572981,0.347349701396142,216.912882393274,7.61320832222871e-38,1.57328166813897e-37
"CEG35113",66.2273510602004,0.150666709197548,0.35117696468208,200.113933057115,2.01438431462857e-34,3.92512090535024e-34
"CEG35114",82.863718176096,-1.43778092966315,0.559356866266245,81.3187642617748,4.00549403825504e-11,5.07325585688349e-11
"CEG35115",212.059995872088,-5.24648805109805,0.636826399892538,622.632239060247,5.49462808260588e-123,4.22917856027392e-122
"CEG35116",63.2461221134377,-0.869931011879751,0.930345119618657,650.700464595678,5.87591758169513e-129,4.90938283588105e-128
"CEG35119",4.34361913858866,-0.954953195255815,1.17590481756527,101.628881816583,6.40365143157016e-15,8.70967360791606e-15
"CEG35120",332.151246848724,3.13304538871738,0.176300395488898,1226.1089725551,4.02765521662253e-252,1.47719159807359e-250
"CEG35121",7.59681057833431,-1.45487331681438,1.07912614942676,69.0364772547938,6.62833201510783e-09,8.04577048775535e-09
"CEG35122",249.821337265977,-4.45964946945619,0.46300229765401,539.766057345422,2.14954095412771e-105,1.29661282812605e-104
"CEG35123",158.301419528795,-0.954379974046975,0.530810944224602,291.211474748465,3.73636087337792e-53,1.00558072286033e-52
"CEG35124",29.2738824912008,-2.13245432543967,0.767994882292425,291.359544464201,3.48113368206882e-53,9.37876470858364e-53
"CEG35125",20.2920239139574,1.60232089949837,0.47696778438893,171.814756077692,1.05608484292883e-28,1.85838410633613e-28
"CEG35126",18.1602734426641,1.6003479665568,0.540076499821935,223.569659963322,3.31580120686392e-39,7.03501664973615e-39
"CEG35127",14.1543626799588,-0.931604547946466,0.719134731437647,193.764303021168,3.91644018542349e-33,7.49109897988951e-33
"CEG35128",487.424431893154,-2.72842684668652,0.319992056038594,395.118543222935,7.33587089979701e-75,2.80128721710626e-74
"CEG35129",2726.5630670065,0.0998199644822867,0.222514529127208,509.19039827069,6.42376747910547e-99,3.53045185627093e-98
"CEG35130",19.6047821760899,0.606559712395856,0.724617425808103,82.771274392824,2.16704147651282e-11,2.75781774700379e-11
"CEG35131",275.879097646337,-1.73780387676166,0.229321041392889,938.965675269837,1.60557780645645e-190,2.915091620233e-189
"CEG35132",127.292859534961,-1.28664550574082,0.35278679559648,195.777153665993,1.52991180450949e-33,2.9447926462739e-33
"CEG35133",47.572828235995,-1.180735755933,0.620114442895305,74.9592562983354,5.75879080932662e-10,7.13093957234989e-10
"CEG35134",237.224567071001,0.337945180722924,0.177551983924614,300.372283553121,4.67766226652422e-55,1.29822369929553e-54
"CEG35135",187.480103238703,0.192785519475159,0.254958345485382,60.2124581943404,2.31856161984162e-07,2.7372799053655e-07
"CEG35136",153.516570754492,-1.52022122116419,0.308789347486093,190.709481901251,1.62879662205894e-32,3.08274386549673e-32
"CEG35137",197.267866293581,-0.957124349088178,0.408478401659781,141.401366234387,1.21737951203371e-22,1.90774458301071e-22
"CEG35138",139.03413585442,-1.72360416919207,0.399157720756389,388.09329145337,2.19072107767958e-73,8.19439795274654e-73
"CEG35139",75.8082592386676,0.881631610578962,0.305942279957803,192.6663100407,6.53807127357092e-33,1.24516161734426e-32
"CEG35140",260.345258639957,-5.28095507163048,0.546600772593251,669.381390045205,6.1975519009386e-133,5.44839727555042e-132
"CEG35141",550.833537372954,-4.83191783407481,0.474654857154799,524.431108295906,3.81274142535728e-102,2.20329978530804e-101
"CEG35142",269.308583110949,2.55408094115303,0.194897785344535,946.787693082142,3.39211358984328e-192,6.30174948475965e-191
"CEG35145",899.471711430623,2.97313345453505,0.332865906650728,417.169942192469,1.69662317115229e-79,6.95381895316982e-79
"CEG35146",2.49954457673903,-0.493470643672451,1.17217126979031,78.5046293155875,1.30948000464464e-10,1.64021372535976e-10
"CEG35147",42.3507989814845,-2.45473068493547,0.565419204752152,288.269880842638,1.52318264543314e-52,4.0618203878217e-52
"CEG35148",77.9009608152399,-4.08663854484409,0.813107260481424,482.220307639518,3.24546148011849e-93,1.63293659377031e-92
"CEG35150",33.5713445639967,4.76727675833656,0.786606853066955,97.5680222816114,3.76399020548849e-14,5.04757198850211e-14
"CEG35151",227.163331769984,5.36843015220227,0.55384203986701,182.609209529602,7.07414696873845e-31,1.29707894570767e-30
"CEG35152",248.001176124147,3.63300821058698,0.235121614473786,466.05255223197,8.43732818668115e-90,4.02976868617607e-89
"CEG35154",74.6494218002503,0.586371619616582,1.0308977536555,386.083800602931,5.78582593451882e-73,2.1522398128986e-72
"CEG35155",8.550976839182,-1.02073697839356,0.670500807953795,71.309422695539,2.60811248725625e-09,3.1882188746901e-09
"CEG35156",44.8821590588091,-0.446690169569805,0.579792401181595,111.211236842547,9.43613025555409e-17,1.32917868681735e-16
"CEG35157",205.495616580108,-1.58082956306705,0.434023290114733,148.653487530899,4.46442482689547e-24,7.16996709965647e-24
"CEG35158",29.071228341718,-1.80828685522154,0.522565530627245,245.322338763094,1.13981666617548e-43,2.6122924488892e-43
"CEG35159",127.516102144325,-2.41057505465928,0.397202859215746,330.997591644404,1.95934374739646e-61,6.05641148676035e-61
"CEG35160",15.7911993904972,-2.89447764319207,0.823562319890444,219.216968668047,2.57504022958722e-38,5.37691923959485e-38
"CEG35161",35.6748509573755,-1.25439108669853,0.482530080462794,170.300568802703,2.12725689465148e-28,3.71725436881077e-28
"CEG35162",851.454537195425,-1.9442096179129,0.512250763521844,1152.55388392551,2.52925159204671e-236,7.91550620493835e-235
"CEG35163",199.609269865462,-0.244043230109874,0.250713761426973,101.866879812586,5.77043359477803e-15,7.85510475520141e-15
"CEG35164",142.696931273301,2.05062955527338,0.230983345687237,407.179182928564,2.14270418113719e-77,8.49384128787738e-77
"CEG35165",310.196480877147,-0.0380165167149492,0.302400267080275,348.642263526687,4.03962649295415e-65,1.32991818698079e-64
"CEG35166",7.73225835010317,3.09463022141639,1.11907892876346,69.6781132740052,5.09723204433711e-09,6.19842011851749e-09
"CEG35167",612.216166351978,-1.14245510863614,0.159537563191735,695.068860517169,2.09046680297666e-138,1.9806051131089e-137
"CEG35168",177.962484523163,2.51084297190583,0.329549434528435,404.093830321024,9.54057410037156e-77,3.73796597749483e-76
"CEG35169",164.015377367131,-2.61291800921398,0.538954378080268,436.328690314203,1.56842639208792e-83,6.81924518299097e-83
"CEG35170",144.554932698201,-3.05173417541742,0.525831964337068,443.09163987797,5.8901361548473e-85,2.59709758119344e-84
"CEG35171",145.483848488084,-0.202880792566815,0.256125591462364,233.440323563472,3.1481113843645e-41,6.91773832100696e-41
"CEG35172",180.231933612332,-0.611866569032706,0.210451499428443,166.759839286426,1.09172148027447e-27,1.8840548668617e-27
"CEG35173",404.28394070916,1.41620954863281,0.374721083400496,100.397815626666,1.09670722167627e-14,1.48580148575955e-14
"CEG35174",96.5196131914263,-0.791294229512044,0.320571361684024,73.1848842822054,1.20244395161675e-09,1.47950423730601e-09
"CEG35175",34.9364587232953,1.02722692617087,0.61259886013508,164.313147836022,3.37451879463881e-27,5.76302075668803e-27
"CEG35176",36.9559774236983,2.36328881412852,0.620383309231626,114.59719420193,2.10176217896512e-17,3.00419384598029e-17
"CEG35177",9.70527003380134,-0.293581988851339,0.640504728274627,58.0625898720692,5.41318517242963e-07,6.35501882115925e-07
"CEG35178",72.6721748571922,-0.55879876969609,0.417397539248267,241.598756780381,6.64649943763936e-43,1.50389239529404e-42
"CEG35183",34.4447637624193,0.425749429492111,0.618844650135581,272.373198150776,2.99037908644483e-49,7.52888519010499e-49
"CEG35184",134.825206742064,0.28335990293082,0.372978973554101,699.724651062273,2.12834574044257e-139,2.05141758114946e-138
"CEG35188",378.568711819344,-0.997711841394399,0.28987950726683,193.91165732779,3.65608838679767e-33,6.99520647997162e-33
"CEG35189",427.247033885721,-0.759486575555224,0.298479741065157,147.199196931576,8.6737432364081e-24,1.38537451242855e-23
"CEG35190",13.0927377893863,-0.246235755411921,0.715327129119323,126.767736801046,9.11202578483252e-20,1.35826167515845e-19
"CEG35191",867.802801699468,-5.55739489500354,0.555440731110367,995.54435078537,1.21493761563042e-202,2.56197717958309e-201
"CEG35192",436.408400815447,-1.95300325312382,0.325626143455375,451.851667921163,8.37379920586876e-87,3.82256169169473e-86
"CEG35193",377.097375463607,-1.68022775009561,0.3145280844619,427.938318430098,9.18031136169132e-82,3.89615336305202e-81
"CEG35194",192.524107972491,-2.55036166027847,0.300770913044057,491.848035211849,2.99373891851321e-95,1.56280008796774e-94
"CEG35197",129.406623158269,-3.34801453046352,0.305544306359828,983.514639149393,4.59752473101829e-200,9.41573064912546e-199
"CEG35198",90.034537481606,-1.03915644141987,0.330719222501999,77.7928021254647,1.76479597215916e-10,2.20513358489236e-10
"CEG35199",188.455578685631,0.84815490814796,0.357737576110906,1129.89767946813,1.84833007025991e-231,5.45129605975272e-230
"CEG35200",50.1118160901187,-0.247522409101695,0.301156815868641,102.091217528287,5.23083672575341e-15,7.12814969548e-15
"CEG35202",703.816293680907,-0.0738063616014002,0.676521843997374,118.514548883985,3.67339321419405e-18,5.32014405314367e-18
"CEG35203",85.4107837186524,-6.63695141146575,1.01311736046386,253.094134398459,2.86101932901938e-45,6.7392431747236e-45
"CEG35204",87.6588116667686,7.94984018799881,0.837297245717697,590.395993066405,3.8938513278593e-116,2.73552672868272e-115
"CEG35205",1.85906522283469,0.665317783034613,1.22045259151358,53.4629599673692,3.22899821553554e-06,3.74003955830739e-06
"CEG35206",2504.10519104829,10.8859745525714,0.684328584298413,2121.85173334955,0,0
"CEG35207",154.306178314778,-0.521264992797913,0.303272585760598,172.26325972084,8.58176577867216e-29,1.51262189434045e-28
"CEG35209",40.9115682276082,2.667398436817,0.52144889586571,297.64217621502,1.72689845313868e-54,4.74544873339956e-54
"CEG35215",72.1347436087005,0.314755472753858,0.704015191069415,239.544882642655,1.75668290000948e-42,3.9476020224932e-42
"CEG35216",52.5645810732301,0.907919165476354,0.479869869873098,440.769318398068,1.81821505824701e-84,7.97298826500916e-84
"CEG35217",165.792272556503,0.759012996114199,0.347428462343816,200.732818554232,1.50792222749193e-34,2.94677931479339e-34
"CEG35218",43.7105061292692,0.750837242837616,0.528411458381802,137.506912992265,7.13612796771553e-22,1.10423643601014e-21
"CEG35219",466.475930397127,2.02820468948486,0.191444790957599,395.92198942036,4.97382228438646e-75,1.90670635639852e-74
"CEG35220",58.8557423267818,-0.608193916817098,0.393944714886435,167.196511032254,8.92439569034998e-28,1.54284528412317e-27
"CEG35221",125.26281948109,0.89356482523163,0.234471198151445,93.872149429359,1.86933932700403e-13,2.4749217403446e-13
"CEG35222",943.473005601612,-1.51336978630104,0.207572658644495,324.967172799836,3.54829768129623e-60,1.07651600665067e-59
"CEG35223",162.827564720917,-0.550448360192151,0.288188937847417,63.1028459611092,7.32788147918779e-08,8.72610316621116e-08
"CEG35229",203.142022771119,1.03271733721716,0.724086922634549,547.931545346148,3.99446689048655e-107,2.47120232954219e-106
"CEG35230",20.0991484793218,5.0813324318422,0.773857096518373,174.887317606311,2.54641191685246e-29,4.54146196679831e-29
"CEG35231",452.911298086311,2.67097863890271,0.301154528830818,325.042309896775,3.42257306720463e-60,1.03861866430107e-59
"CEG35232",177.877088782935,0.146782548068869,0.443265494941846,860.750313588121,8.80869956372714e-174,1.3125885263761e-172
"CEG35233",172.206275665228,-4.96849445960296,0.74074369946593,470.032344578094,1.2187173750702e-90,5.88441433455245e-90
"CEG35234",166.074863067337,-3.5902588977814,0.769451156706037,628.131281871879,3.72030128678987e-124,2.89658494348603e-123
"CEG35235",307.561089342218,0.517049186223368,0.229741502252401,101.82504933208,5.87702096210278e-15,7.99849742848651e-15
"CEG35238",1266.95140048886,-4.87377488407083,0.427792509130697,2372.07722648658,0,0
"CEG35239",18.9105718746393,-0.743332212775184,0.761550932881718,54.7118710123906,1.99627022442987e-06,2.32061201277834e-06
"CEG35241",154.362182690103,-1.82453591050929,0.291509262815494,354.936130031183,1.94920282632527e-66,6.54163507523949e-66
"CEG35243",140.186121150731,-1.7447368515269,0.377859634389314,373.186134850688,2.93535670915554e-70,1.04717296201758e-69
"CEG35244",155.209100924297,-1.81232742144685,0.378144811562397,251.694537910153,5.55794140276978e-45,1.30200677078062e-44
"CEG35245",609.330705090877,-0.562971924287443,0.253195262781845,249.673309425715,1.44959103016182e-44,3.37073736693807e-44
"CEG35246",140.497104362987,-0.299512172351739,0.323211569524747,178.446964061501,4.88837200436802e-30,8.84148108745382e-30
"CEG35249",115.004876828689,-0.638012380726359,0.685860532254286,236.57129970884,7.16877368781254e-42,1.59167915358197e-41
"CEG35250",23.0737527998467,-0.365875066393191,0.573182694163725,47.6504001075753,2.89513835650151e-05,3.29197574515585e-05
"CEG35252",18.0300232689128,-0.72383118645265,0.946791522057766,178.113050055192,5.70752573335923e-30,1.03070442137413e-29
"CEG35253",1.68951388677171,-0.92219845352164,1.12399491776598,31.661114053016,0.00715748770806175,0.00783979485394407
"CEG35254",156.741231723214,-1.77820176039734,0.635578368683591,495.519389582875,5.01067193765057e-96,2.63828057597398e-95
"CEG35255",196.202043377888,3.27829443502047,0.344131347852923,286.113115636435,4.26618968798181e-52,1.13011647363756e-51
"CEG35256",4144.34158862918,7.54852132310077,0.47995429599478,1437.42509814744,1.46731071283335e-297,8.3104323558703e-296
"CEG35257",274.85986972955,-2.5164303645408,0.42135162664492,600.722034533959,2.49394640990648e-118,1.80455138760899e-117
"CEG35258",150.827985046226,-4.94497374000557,0.922107531309618,498.430231634604,1.21417446121268e-96,6.44338022534091e-96
"CEG35259",3.356427989302,-3.36467349376012,1.10296147687483,218.394734456069,3.79160337620685e-38,7.88761957020116e-38
"CEG35261",305.819041615454,-0.126212008255189,0.373997056233081,46.0590405963806,5.20327409194699e-05,5.89553938009396e-05
"CEG35262",45.5667728284125,-1.54648587276005,0.552753099914057,326.43161956732,1.75643499064843e-60,5.35549496910431e-60
"CEG35263",334.042465318827,0.72151353830907,0.194003484052486,348.930560514395,3.51607336613386e-65,1.15844888253574e-64
"CEG35264",27.1432109303436,-3.83434622926987,0.806598077381504,523.570432754496,5.80112221622302e-102,3.33877537624346e-101
"CEG35265",9.31064763624438,-5.357314346509,1.25212331756091,143.09719398141,5.62770819112477e-23,8.86253258444846e-23
"CEG35266",287.317088543561,-2.61363433691069,0.485322767783479,674.472087683069,5.10636631651324e-134,4.55480758546129e-133
"CEG35267",237.27688665388,-0.423974697045243,0.296311581163992,152.604845058171,7.32405126873293e-25,1.19591601275394e-24
"CEG35270",15.021904954695,-1.82582279141829,0.690074721614283,81.7649489058266,3.31735822111479e-11,4.20834343213769e-11
"CEG35274",305.273202702526,-0.00518983837666469,0.207077815611854,350.799801820396,1.42939095182137e-65,4.74486623011243e-65
"CEG35276",395.386813383751,4.59269311386953,0.422366122097248,530.183791183763,2.3053470945903e-103,1.35421949567489e-102
"CEG35278",3.53104992332696,-0.650886237475631,1.02923221650657,174.247490769086,3.42486520998953e-29,6.0886492622036e-29
"CEG35279",216.110581823938,-1.27510099053673,0.346359234093774,254.380028659099,1.55410955688964e-45,3.67972666078197e-45
"CEG35280",121.845285942702,-2.23753342088723,0.30961845547823,1021.87815863979,2.75291678901274e-208,6.30363772797193e-207
"CEG35281",161.53121084253,1.24989263107412,0.584532374006794,118.960754784624,3.01016746622463e-18,4.36998339204664e-18
"CEG35282",255.154912895891,1.62492138569507,0.198953555388303,146.299958739179,1.30745335626688e-23,2.08255387757791e-23
"CEG35283",181.074875378718,-3.69825652279807,0.485054415515791,436.665840558609,1.33175125660382e-83,5.80007352314697e-83
"CEG35284",437.76711137054,0.592579705802538,0.286706019654822,230.376301625918,1.33792225979391e-40,2.90605887075547e-40
"CEG35285",23.7782292302377,-4.55656071675007,1.01250713853046,113.836926389514,2.94604311808561e-17,4.19458864421533e-17
"CEG35290",245.553697520051,-3.05364866808549,0.434704987555478,197.402008425943,7.16007102774484e-34,1.38358860439514e-33
"CEG35291",43.0289212732558,0.18507816521857,0.351848594384019,168.415748760255,5.08250152898934e-28,8.83193314839309e-28
"CEG35292",814.230329142163,4.86103608643898,0.294481816646147,686.739469104932,1.24455643318728e-136,1.14524244031611e-135
"CEG35293",55.5198701779543,2.12603802990757,0.420972298635189,92.7285253116279,3.06363457460348e-13,4.03732343816787e-13
"CEG35294",137.46970822639,-1.51124104007899,0.367452401643753,188.703988515738,4.14802375615799e-32,7.79772420015013e-32
"CEG35295",30.1628068138733,0.232606936793665,0.636987794188279,162.567147636279,7.54369070060371e-27,1.28079640493073e-26
"CEG35298",169.524660033693,0.927621750807322,0.488745678927563,569.661057386133,9.82522038095621e-112,6.50946277827326e-111
"CEG35299",151.479680117433,1.14154336728948,0.390561207635365,58.2182434326182,5.09223076128436e-07,5.98096474072672e-07
"CEG35300",41.2326591584238,1.49000006211122,0.578440135997155,157.012477855576,9.70339261684598e-26,1.61114833954635e-25
"CEG35301",128.557648518997,0.179068090835633,0.408528834203247,148.834888665205,4.10930411726205e-24,6.60792621871285e-24
"CEG35302",244.644401505838,0.312128580566698,0.259445972840982,158.07958235264,5.94385694390799e-26,9.90642823984665e-26
"CEG35303",956.211156429233,1.89220544833549,0.286044277081969,258.682801758517,2.01425077009577e-46,4.83994928800937e-46
"CEG35304",46.8330539442613,1.23379623562963,0.341556575566857,116.884683438494,7.59649949763116e-18,1.09363618906398e-17
"CEG35306",38.6716029047375,3.25835329957571,0.700754312939011,213.117629864468,4.53263567916569e-37,9.22673929601159e-37
"CEG35307",45.0726939455162,-1.48445456571396,0.558286939088265,123.835925860944,3.3988228722429e-19,5.0132441535733e-19
"CEG35308",782.587611680101,2.66600496169171,0.250702713103259,402.276771244538,2.29872061070567e-76,8.93520310265186e-76
"CEG35310",15.6053029393965,-0.989383404619928,0.912931983991574,108.020820651812,3.8640522961785e-16,5.38250836773151e-16
"CEG35311",160.038068122699,-0.829921178170997,0.406530603429606,80.8749686613759,4.83061081949945e-11,6.10684627057709e-11
"CEG35312",339.149510190504,-2.79802388864776,0.363075657834416,321.486340610689,1.88654114100056e-59,5.64331072792875e-59
"CEG35313",121.45181350586,2.28566150034169,0.485988127380103,146.807154407338,1.03733240843709e-23,1.65559287132104e-23
"CEG35314",137.075226272399,-1.50216149941762,0.466802111012706,137.939621232865,5.86452723589929e-22,9.09008823195821e-22
"CEG35315",310.36497881412,-4.91911908078576,0.777677638226456,557.469833624354,3.79126889574591e-109,2.41074226853193e-108
"CEG35316",256.466048164678,-1.03756622541746,0.398994419390736,289.833820932821,7.21624631026713e-53,1.93359750411177e-52
"CEG35317",4.25906576660961,-0.888277798608891,0.816190602713381,112.491246226113,5.35208591118857e-17,7.58404734453822e-17
"CEG35320",1164.00071778614,-2.78647841974714,0.421180719895104,750.546610071194,3.08723028788895e-150,3.47245585983994e-149
"CEG35321",64.6492948604342,-3.44470874311461,0.695421303980592,160.383224814203,2.06127815464049e-26,3.47757484900465e-26
"CEG35322",84.794644171583,-2.92148336328932,0.504378248071227,168.054478483076,6.00537880861612e-28,1.04172447147698e-27
"CEG35323",140.957839517526,1.29185508531334,0.341123813639252,1049.20226432869,3.80876736982847e-214,9.37542737188545e-213
"CEG35325",579.528237160133,-1.48642401075698,0.265884761241191,236.752778615107,6.57934883727377e-42,1.46258536153359e-41
"CEG35326",237.301663917673,-0.73441860054553,0.3197510199914,565.746113541779,6.65371265420713e-111,4.34749984552585e-110
"CEG35329",178.071799859697,-2.79774097725666,0.640222804099543,1018.14580071982,1.73762204003356e-207,3.90202844077712e-206
"CEG35330",119.041225743905,-0.942097671471067,0.364103258261299,84.064633178641,1.25204296004457e-11,1.60149394309689e-11
"CEG35331",436.674752488815,1.59701388366668,0.316222881886668,150.138414745932,2.26452707444018e-24,3.66122856547105e-24
"CEG35332",173.079627196199,-2.00844741449028,0.309000447631029,218.295795691722,3.97228355813557e-38,8.25945899027539e-38
"CEG35333",445.877634755483,5.11966445513763,0.332200479344184,1497.54478812167,1.6873435245752e-310,1.05872534875307e-308
"CEG35334",205.793014752777,-0.080688557710355,0.332073063475301,187.375181595256,7.70303641921615e-32,1.4389793661116e-31
"CEG35335",326.244927929111,-0.649737960316632,0.190478684050446,163.021437650571,6.11943543260444e-27,1.04105227986891e-26
"CEG35336",116.676416368373,-0.906588765458973,0.357108789876754,62.8628586160777,8.06729168375359e-08,9.59856233054898e-08
"CEG35337",123.912850891914,-2.4394168002449,0.445788693482336,181.347177097761,1.2716563700144e-30,2.31902002225166e-30
"CEG35338",163.991971375706,1.91442686679925,0.272701798635238,109.055214151259,2.4478921133272e-16,3.42250344626851e-16
"CEG35339",517.74859407368,-0.148334656607258,0.407655043863588,641.831880779105,4.53155094989345e-127,3.68512402532632e-126
"CEG35340",89.1042074318669,-0.482468101933538,0.364155922131293,153.347382813465,5.21223152972099e-25,8.54026671536466e-25
"CEG35342",118.158007825182,-1.98968034087389,0.397777246979329,378.800873870683,1.95146919110507e-71,7.11039158728862e-71
"CEG35343",142.275360882682,-0.686964650930019,0.495799207691682,97.5189516365672,3.84517260280778e-14,5.15535867978838e-14
"CEG35344",13.2887547814464,0.0087412142325491,0.56208135938547,62.0235675059097,1.12832635864116e-07,1.33901143988567e-07
"CEG35345",392.923498422947,3.6843984614757,0.17526977062117,862.795903352063,3.21664150298587e-174,4.83251305612901e-173
"CEG35346",893.168994343188,-2.46891578740985,0.193209847105668,822.389765245129,1.40091431631587e-165,1.91169544230737e-164
"CEG35350",47.8515742884964,0.0735059897377008,0.452184781673009,136.320934725174,1.22158315072109e-21,1.88252640611967e-21
"CEG35352",133.071951187126,-2.4234522964531,0.358384729651785,364.235592275855,2.20341947338586e-68,7.63708888690468e-68
"CEG35353",148.810341981338,0.60896366434867,0.592284594642468,244.248614642565,1.89545625613669e-43,4.32243721335286e-43
"CEG35354",131.383227934188,-4.2855324776386,0.904403421565354,603.548629176625,6.25614488831542e-119,4.56288630030982e-118
"CEG35356",696.661042316083,-2.1614764483396,0.328824405701795,562.834636539883,2.75912089061658e-110,1.78277372033782e-109
"CEG35357",214.394950732184,0.191638452292349,0.39172098797861,497.496498715947,1.91322924042979e-96,1.01279298087267e-95
"CEG35358",66.9431938048715,-2.14754136858253,0.448603253299942,146.861907606286,1.01173281980566e-23,1.61493703622802e-23
"CEG35360",55.7738266250226,-2.65075588474785,0.432867452417357,409.805762063093,6.00714573631313e-78,2.40285829452525e-77
"CEG35361",414.703062194679,-0.220935944781788,0.224848651745246,105.688810649483,1.07913641958774e-15,1.49216227403296e-15
"CEG35362",210.840939579152,-0.232145782392649,0.221809234511238,117.5985797536,5.52669501005992e-18,7.97808685336269e-18
"CEG35363",114.028519267717,0.608202995799592,0.414799880505801,168.155637754417,5.73127643484699e-28,9.94716452420902e-28
"CEG35364",8.97830114559946,-2.80920165612642,0.908165078166291,87.5162482130573,2.87582045239625e-12,3.72387473856064e-12
"CEG35365",57.5916047788734,0.587728854486783,0.282384907349441,97.6169208666128,3.68479174694764e-14,4.94188331526926e-14
