"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CEG35067",9.6154435420708,1.25935985607401,0.74829476225115,163.104268652188,5.89033787148193e-27,1.00261070152884e-26
"CEG35069",334.044455703385,0.744965220208143,0.894512813701996,182.328632483403,8.05953289578168e-31,1.47627391336585e-30
"CEG35070",27.8898246694597,-1.7459702915923,0.676424406896381,159.948894833033,2.51707532470213e-26,4.23872703015226e-26
"CEG35072",2.37407396603544,-1.34184653494727,1.53811182005312,50.896463318871,8.58623670636627e-06,9.8763326600906e-06
"CEG35073",93.6818183114483,-1.28973777098813,1.21473733894472,863.944585290402,1.82690741598553e-174,2.75110763818998e-173
"CEG35074",82.4053385993181,-0.532111505301538,1.19745112252783,653.192351147498,1.73270917446027e-129,1.45912351533497e-128
"CEG35075",118.309905328403,-0.153857755335256,0.527432014219535,312.61995602353,1.32599457410178e-57,3.840853258317e-57
"CEG35076",550.915777168023,-1.04100225046012,0.302635454686424,582.669991933986,1.70217059312867e-114,1.17138621462618e-113
"CEG35077",150.636179931019,0.552363032030809,0.344919823882524,209.10801435435,2.97811350967189e-36,5.99463011854068e-36
"CEG35078",233.155628619496,0.336882768447573,0.282003987166629,63.2112715954204,7.01623038554371e-08,8.35654126127844e-08
"CEG35079",2.19991235038428,0,1.48459871059585,58.0683023917534,5.40106010725402e-07,6.34136574691354e-07
"CEG35080",2.29100524085949,-3.21316901453555,1.25146348965801,63.6124961925272,5.97300328611401e-08,7.12529748949295e-08
"CEG35081",370.863934083626,0.319179711522131,0.293006588374324,1205.40097962878,1.13170063708702e-247,4.03503291217656e-246
"CEG35082",4.29786021881961,-0.398411288517812,1.42384648012466,51.7545967203522,6.20122733758153e-06,7.14710155961134e-06
"CEG35083",4.56046851607335,-2.04601852947587,1.24581719204274,42.2241131075954,0.000207580001931263,0.000232827201605342
"CEG35084",450.808784866237,-0.0855069793246533,0.688125160587672,480.073253318017,9.22486090297259e-93,4.61603673018175e-92
