"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CEG35067",9.6154435420708,-3.02376613211785,0.590004749710207,163.104268652188,5.89033787148193e-27,1.00261070152884e-26
"CEG35069",334.044455703385,-0.319578921317945,0.882031610086397,182.328632483403,8.05953289578168e-31,1.47627391336585e-30
"CEG35070",27.8898246694597,-0.258259301941031,0.341004304685891,159.948894833033,2.51707532470213e-26,4.23872703015226e-26
"CEG35072",2.37407396603544,0.0609498759787402,1.49341889410464,50.896463318871,8.58623670636627e-06,9.8763326600906e-06
"CEG35073",93.6818183114483,1.10255337667695,0.270584150319624,863.944585290402,1.82690741598553e-174,2.75110763818998e-173
"CEG35074",82.4053385993181,2.2357266367963,0.378052263250634,653.192351147498,1.73270917446027e-129,1.45912351533497e-128
"CEG35075",118.309905328403,1.18139342835101,0.31779217582744,312.61995602353,1.32599457410178e-57,3.840853258317e-57
"CEG35076",550.915777168023,0.0908615234598802,0.239872580131327,582.669991933986,1.70217059312867e-114,1.17138621462618e-113
"CEG35077",150.636179931019,-0.371279764185898,0.1794201903137,209.10801435435,2.97811350967189e-36,5.99463011854068e-36
"CEG35078",233.155628619496,-0.437303952472781,0.185070719737636,63.2112715954204,7.01623038554371e-08,8.35654126127844e-08
"CEG35079",2.19991235038428,0.725037981787069,0.913416845242803,58.0683023917534,5.40106010725402e-07,6.34136574691354e-07
"CEG35080",2.29100524085949,-0.421723703909823,0.970075095576035,63.6124961925272,5.97300328611401e-08,7.12529748949295e-08
"CEG35081",370.863934083626,0.376431470929904,0.289423361661117,1205.40097962878,1.13170063708702e-247,4.03503291217656e-246
"CEG35082",4.29786021881961,0.0943953034170713,0.696537476176957,51.7545967203522,6.20122733758153e-06,7.14710155961134e-06
"CEG35083",4.56046851607335,0.463440159334626,0.582552130105589,42.2241131075954,0.000207580001931263,0.000232827201605342
"CEG35084",450.808784866237,4.28879331365396,0.547242809811548,480.073253318017,9.22486090297259e-93,4.61603673018175e-92
"CEG35085",124.282267934761,2.11899190820601,0.385428989573309,365.785746696652,1.04329392985531e-68,3.63279714421871e-68
"CEG35086",14.3985842906311,2.6617870687803,1.01630157319927,97.5277912636226,3.83042056618251e-14,5.13611808580936e-14
"CEG35087",363.250437893481,3.27420225371037,0.476500268806581,646.703271809151,4.16595981693352e-128,3.42480961186571e-127
"CEG35088",258.987862999943,0.945061842822204,0.249164191598272,249.470960160013,1.59556799238387e-44,3.70725545516673e-44
"CEG35089",58.7865283841673,1.22615232163717,0.292701302820417,516.783694028068,1.58688942634318e-100,8.92450995482983e-100
"CEG35090",86.3905935832168,1.72223482725257,0.397525673380943,404.365442258619,8.36530763153917e-77,3.28051279668203e-76
"CEG35091",172.966086898855,-0.681514907029115,0.248597550018348,311.913780093295,1.86013344200122e-57,5.37222654729595e-57
"CEG35092",185.999613266536,-0.211444134142884,0.234338985495704,57.3226674460352,7.23406511589136e-07,8.4748337436765e-07
"CEG35093",135.198153187968,0.468806141807959,0.233102612386837,88.5402601975064,1.85529711813676e-12,2.41118926917967e-12
"CEG35094",231.227671750615,-0.22261923563735,0.196783490816196,108.492394409418,3.13828348206092e-16,4.37725057975152e-16
"CEG35096",1553.30260901992,0.272431899958619,0.159425857922431,76.6482053978127,2.84848063567546e-10,3.54605642254872e-10
"CEG35097",53.8987454654064,-0.354401610182556,0.20496910725318,64.8067596640105,3.69394651931297e-08,4.42306037859739e-08
"CEG35098",154.968250885121,-0.923210855861402,0.271124409416745,254.849346598914,1.24374551393652e-45,2.9481375145162e-45
"CEG35099",107.259062852103,0.554282329093053,0.23171963771067,86.9797147863331,3.6170091991981e-12,4.67276117780941e-12
"CEG35100",227.969297544443,-0.22698684158393,0.215503940603619,94.1416112679564,1.66370984941906e-13,2.20427347816623e-13
"CEG35101",75.4236934443938,-0.0763958186153472,0.226157399512842,60.6870861635111,1.9207475704871e-07,2.27013563270866e-07
"CEG35102",18.5468905454859,-1.01277821827099,0.406549606924234,173.339870445693,5.21395103081323e-29,9.22568056323049e-29
"CEG35103",129.176143194714,0.0663792813278389,0.340309127466025,272.998547057206,2.22002651059474e-49,5.60259056301512e-49
